recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
10,1,191.41,0,1,1,0,2,0,0
10,0,29.99,0,1,1,0,2,0,0
5,0,52.59,0,1,1,1,2,0,0
4,2,229.51,1,0,0,1,0,1,0
1,4,616.18,1,1,1,1,0,1,0
2,0,42.24,0,1,1,0,2,0,0
7,6,1061.08,1,1,1,1,0,0,0
10,1,109.31,1,0,0,0,1,0,0
12,2,328.03,0,1,1,0,1,0,0
9,1,151.67,1,0,1,1,2,0,0
9,1,104.21,0,1,1,1,2,0,0
9,3,353.23,1,0,2,1,2,0,0
6,4,677.49,1,0,1,1,0,1,0
8,1,115.26,1,0,1,0,1,0,0
10,1,107.59,1,0,1,1,1,0,0
9,3,390.11,1,0,1,0,1,0,0
2,0,31.21,0,1,1,1,1,0,0
2,5,777.98,1,0,1,1,0,0,0
1,3,483.92,0,1,1,0,2,0,0
1,4,711.11,1,1,1,1,1,0,0
1,1,147.46,0,1,2,0,2,0,1
2,3,358.3,0,1,0,0,1,0,0
4,1,121.58,0,1,2,0,2,0,0
12,0,61.52,0,1,0,0,1,0,0
4,1,119.57,1,0,1,1,1,0,0
7,3,369.08,0,1,0,0,2,0,0
3,0,38.75,1,0,1,1,1,0,0
1,2,330.71,1,1,0,1,1,0,0
7,0,41.8,0,1,1,1,1,0,0
12,1,153.17,0,1,2,0,1,0,0
7,0,56.47,1,0,1,1,2,0,0
12,0,29.99,1,0,1,1,2,1,0
3,4,561.87,0,1,0,1,2,0,0
6,3,437.85,0,1,0,0,0,0,0
1,0,97.13,0,1,2,0,1,0,0
6,2,234.47,1,1,2,0,0,0,0
5,2,330.34,1,0,1,1,2,0,1
7,1,110.0,0,1,0,0,1,0,0
6,2,224.0,0,1,0,0,0,1,0
1,6,1096.52,1,0,1,1,1,0,1
12,1,109.52,1,0,1,0,1,0,0
10,2,284.47,1,1,0,1,0,0,0
2,0,55.78,1,0,1,0,1,0,0
4,2,208.23,0,1,2,1,1,0,0
9,3,447.11,1,1,1,1,2,1,0
1,1,158.66,0,1,0,0,2,0,0
2,0,98.62,1,0,1,0,1,0,0
6,2,204.08,0,1,1,0,1,0,1
11,0,29.99,0,1,0,0,2,0,0
6,1,145.53,1,0,1,1,1,1,0
2,5,776.64,1,1,1,1,0,0,0
4,0,82.68,0,1,1,0,2,1,1
5,0,29.99,0,1,0,0,1,0,0
10,0,56.98,1,0,0,0,2,1,0
3,4,592.55,1,1,1,1,0,0,1
7,0,40.23,0,1,0,1,2,0,0
5,3,460.16,1,0,1,0,2,0,0
7,2,204.65,1,0,0,1,1,1,0
6,3,454.49,0,1,0,0,2,0,0
8,0,29.99,0,1,1,1,1,1,0
2,0,67.79,0,1,1,0,2,0,0
5,1,146.67,1,0,0,1,1,0,0
11,0,70.89,1,0,0,0,1,0,0
2,1,175.62,0,1,0,1,1,0,0
12,0,41.57,0,1,0,0,2,0,1
2,0,80.07,1,0,0,0,1,1,0
3,2,242.23,1,0,1,1,1,0,0
10,3,418.43,0,1,2,0,1,0,0
1,0,95.24,1,0,1,0,2,0,0
7,0,44.85,1,0,1,0,1,0,0
3,5,848.74,1,1,1,1,0,0,0
10,1,143.77,1,0,2,0,1,1,0
7,2,260.26,1,0,1,1,1,0,1
9,2,320.26,0,1,1,1,0,0,0
6,1,194.14,1,0,0,1,1,1,0
11,2,329.72,0,1,1,0,0,1,0
2,5,853.79,0,1,0,1,2,1,0
1,1,126.67,1,0,1,1,2,0,0
4,2,258.84,0,1,1,1,0,0,0
2,0,66.27,1,0,1,0,2,0,0
9,0,71.24,1,0,0,0,1,1,0
2,0,29.99,1,0,1,1,1,0,0
4,0,74.48,0,1,2,1,2,0,0
1,1,162.66,0,1,1,1,1,1,0
7,2,331.11,1,1,1,1,1,0,0
10,1,168.63,1,0,1,0,1,0,0
10,0,71.83,1,0,1,0,2,1,0
4,2,346.53,0,1,0,0,1,1,1
6,4,703.76,1,1,1,1,0,1,1
6,3,382.08,1,1,1,0,2,1,0
9,0,29.99,0,1,0,1,1,0,0
2,5,804.84,0,1,1,1,0,1,0
11,2,277.92,1,1,2,1,1,1,0
9,1,177.27,0,1,1,0,2,1,0
11,1,181.41,0,1,0,1,2,0,0
2,3,400.55,1,0,0,0,0,0,0
7,0,80.35,1,0,1,0,1,1,0
2,4,565.33,0,1,0,1,1,0,0
9,0,43.52,1,0,1,0,1,1,0
7,1,119.7,0,1,1,1,1,0,0
1,6,1289.53,0,1,0,1,0,1,1
6,1,181.91,1,0,1,0,1,0,0
3,1,187.86,0,1,1,0,1,1,0
10,2,347.84,1,1,1,0,2,0,0
9,2,279.04,1,1,1,1,2,0,0
10,2,223.07,1,0,0,1,1,0,0
2,2,275.83,0,1,1,1,0,0,0
3,0,52.47,0,1,1,1,2,0,0
12,0,71.24,0,1,0,1,1,0,0
1,2,222.24,1,0,2,0,1,1,0
11,2,317.82,1,0,0,1,1,1,0
5,4,687.87,1,0,1,1,0,0,0
11,0,29.99,1,0,0,1,2,1,0
10,2,275.6,1,0,1,1,1,1,0
6,1,187.19,0,1,0,1,2,0,0
10,0,29.99,0,1,1,0,1,0,0
8,2,259.0,1,0,0,1,1,0,0
1,4,635.96,1,1,1,1,2,1,1
7,2,278.71,1,0,1,0,2,0,0
4,1,101.71,1,0,0,1,2,0,0
1,1,190.64,0,1,1,1,1,1,0
2,0,65.56,0,1,0,1,1,0,0
6,1,191.14,0,1,1,0,1,0,0
7,0,81.06,0,1,0,0,1,0,0
6,3,386.51,1,0,0,0,0,0,0
5,3,429.66,0,1,2,0,0,0,1
1,0,87.3,0,1,1,0,1,0,0
11,0,29.99,0,1,1,1,1,0,0
6,3,360.24,0,1,0,0,2,0,0
1,4,640.07,1,1,0,1,2,0,0
10,2,224.33,1,0,0,0,2,0,1
10,0,29.99,0,1,0,0,2,1,0
10,2,273.39,0,1,2,1,1,0,0
9,3,395.69,0,1,1,0,0,0,1
7,3,436.61,1,1,0,0,0,0,0
11,1,168.47,0,1,0,1,2,0,0
6,0,87.19,1,0,0,0,2,0,0
8,3,383.33,0,1,1,0,1,1,0
4,2,299.01,1,0,0,1,1,1,0
2,1,146.37,0,1,1,0,2,1,1
10,0,79.94,0,1,0,0,2,0,0
5,1,145.67,1,0,1,0,2,1,0
2,0,29.99,1,0,2,0,1,0,0
9,0,29.99,0,1,0,0,1,0,0
6,2,205.72,0,1,2,0,1,0,0
6,1,113.92,0,1,1,1,1,1,0
11,0,29.99,0,1,1,1,1,0,0
10,1,183.37,0,1,1,1,2,1,0
3,0,91.74,0,1,1,0,2,0,0
8,0,64.43,0,1,2,0,1,0,0
12,2,229.41,1,0,0,1,2,1,1
4,0,64.95,0,1,1,0,2,0,0
3,1,185.02,1,0,2,0,2,0,0
1,2,260.3,0,1,2,1,0,1,0
2,0,29.99,1,0,0,0,1,0,1
3,4,576.09,0,1,1,1,0,0,0
2,2,267.33,1,1,1,0,1,0,1
8,1,177.43,0,1,1,1,1,0,0
10,0,84.96,0,1,1,1,2,0,0
6,2,245.15,0,1,1,0,2,0,1
9,2,216.09,1,0,1,0,1,0,0
4,4,616.39,1,0,1,1,1,1,0
11,5,892.86,1,1,1,1,0,1,1
4,3,470.5,0,1,0,0,2,0,0
2,0,29.99,0,1,1,0,2,1,0
6,0,95.46,0,1,0,1,2,0,0
1,2,343.13,1,0,1,0,2,1,0
3,1,119.58,0,1,2,1,2,1,0
11,0,42.67,1,0,2,0,1,1,0
9,2,315.63,0,1,1,1,0,0,0
6,1,181.47,1,0,0,0,2,0,0
1,2,204.75,0,1,1,0,1,0,1
2,2,303.74,1,1,0,0,0,0,1
4,3,351.13,1,0,0,0,1,0,1
1,4,607.0,1,0,0,1,0,0,0
2,0,29.99,1,0,1,1,1,1,0
8,5,798.06,0,1,2,1,1,0,0
3,0,29.99,1,0,0,1,1,0,0
12,0,29.99,1,0,0,0,2,1,1
6,2,328.24,0,1,0,1,1,0,0
3,1,125.81,0,1,2,1,2,0,0
5,5,778.93,0,1,0,1,2,0,0
2,3,445.71,1,1,0,0,2,1,0
8,1,101.56,1,0,2,1,1,0,0
2,1,140.23,1,0,0,0,1,0,1
6,0,32.6,1,0,1,1,1,0,0
1,4,680.14,1,1,1,1,1,0,0
6,2,323.96,0,1,1,0,1,1,0
7,0,30.52,1,0,2,0,1,0,0
1,0,64.7,0,1,2,0,2,0,1
11,3,421.35,1,0,2,0,1,0,0
1,2,337.33,1,0,1,0,0,1,0
4,2,271.94,1,0,1,1,2,0,0
7,1,142.66,1,0,2,0,1,0,0
6,2,347.94,1,0,1,1,2,0,0
4,2,319.82,1,0,0,0,1,0,0
1,0,86.57,0,1,2,0,2,0,0
4,1,183.54,0,1,2,1,2,1,0
11,0,29.99,0,1,1,1,1,0,0
6,4,513.29,1,0,1,1,0,1,0
8,2,263.97,0,1,1,1,1,0,0
4,3,447.7,1,0,2,1,1,0,0
9,0,29.99,0,1,0,0,1,1,0
10,0,56.25,0,1,1,1,2,0,1
5,0,40.52,1,0,1,0,1,0,0
9,3,362.32,1,0,0,1,0,0,0
3,1,160.04,0,1,0,0,1,0,0
9,2,273.44,0,1,0,0,0,0,0
6,2,269.08,1,1,0,1,1,0,0
9,1,124.19,1,0,1,0,2,0,0
11,0,92.78,1,0,0,1,1,0,0
4,2,342.89,0,1,0,0,1,1,0
6,3,390.25,1,1,1,0,2,0,0
11,1,170.23,1,0,2,0,1,1,0
3,6,1111.26,0,1,0,1,1,1,0
6,2,322.93,1,0,1,0,2,0,0
8,0,29.99,1,0,1,0,2,0,0
1,3,494.75,0,1,2,1,0,0,0
9,0,29.99,1,0,2,0,2,0,1
4,1,189.88,0,1,1,0,2,0,0
4,1,155.61,0,1,1,0,1,0,0
11,1,190.68,1,0,1,0,1,0,0
6,1,168.35,1,0,0,0,2,0,0
10,3,461.33,0,1,1,1,0,0,0
3,0,39.11,1,0,2,0,1,0,0
2,2,244.33,1,0,1,1,1,0,0
9,0,61.47,0,1,1,1,2,0,0
9,0,70.75,1,0,1,1,1,0,0
10,2,237.71,1,1,1,1,1,1,1
11,1,199.63,0,1,1,0,1,0,0
9,0,58.09,1,0,1,0,1,0,0
5,4,680.08,1,0,1,1,1,0,0
6,1,197.7,0,1,2,0,1,1,1
2,3,434.44,1,0,0,1,1,0,0
10,0,50.1,0,1,0,1,1,0,0
4,1,137.31,0,1,0,1,2,0,0
10,2,203.15,0,1,0,0,1,0,0
9,2,204.0,1,1,2,1,2,0,0
9,1,151.29,1,0,1,0,1,0,0
3,3,427.92,1,0,0,0,0,0,0
10,0,98.03,1,0,2,0,2,0,0
10,1,150.23,1,0,2,0,1,0,0
1,2,206.85,1,0,2,0,0,0,0
2,5,927.52,1,0,1,1,2,0,1
8,3,491.38,1,0,0,0,1,0,0
10,0,29.99,1,0,1,1,2,0,0
3,0,29.99,1,0,1,1,2,0,0
5,3,439.56,0,1,1,1,1,0,0
4,0,71.93,1,0,1,1,1,1,0
4,0,84.75,1,0,2,0,2,1,0
2,1,197.15,1,0,1,0,1,1,1
1,3,422.63,0,1,1,0,1,0,0
10,0,35.87,1,0,0,1,2,1,0
2,0,29.99,0,1,0,0,2,1,0
1,6,1072.94,1,1,1,1,0,0,1
9,4,625.51,1,0,1,1,0,0,0
1,0,94.91,0,1,1,0,2,1,0
7,1,115.16,1,0,1,1,1,1,0
7,1,139.36,0,1,1,0,2,0,0
1,2,255.98,1,0,1,1,2,0,0
4,1,148.65,1,0,0,1,2,0,0
1,1,188.37,0,1,0,0,1,0,0
1,0,29.99,1,0,0,1,1,0,0
1,2,232.97,1,0,0,0,2,1,0
2,1,142.24,1,0,1,1,1,1,0
8,0,36.74,1,0,1,1,1,1,0
5,3,445.93,1,1,0,0,1,1,1
2,1,176.02,1,0,2,1,2,1,0
10,0,86.21,0,1,0,0,1,1,1
9,2,214.93,0,1,2,0,1,0,0
7,0,29.99,1,0,0,0,1,1,0
2,1,131.81,1,0,0,0,2,0,0
3,0,29.99,1,0,0,0,1,1,0
10,2,276.06,1,0,0,1,1,0,0
3,1,106.12,1,0,1,1,1,0,0
11,1,173.23,0,1,1,0,1,1,0
10,4,624.88,1,1,1,1,0,1,0
4,0,67.3,1,0,0,0,1,1,0
5,1,194.75,1,0,0,1,1,0,0
4,1,176.25,0,1,0,0,1,1,0
4,3,445.73,0,1,1,0,0,0,0
4,4,532.78,1,1,1,1,2,0,0
9,4,584.95,0,1,1,1,0,0,0
1,3,358.66,0,1,1,0,2,0,0
8,0,29.99,1,0,1,1,1,1,0
2,1,125.66,1,0,1,0,2,0,0
7,0,33.32,0,1,0,0,1,0,0
5,0,33.26,0,1,2,0,1,0,0
1,0,29.99,0,1,1,1,2,0,1
4,3,439.1,1,0,1,1,0,0,0
11,1,120.62,0,1,0,1,1,1,0
11,3,494.72,1,0,0,0,0,0,0
5,1,101.56,0,1,2,1,2,1,1
5,1,161.8,1,0,2,0,2,1,0
3,0,55.03,0,1,2,0,2,1,0
3,0,29.99,0,1,0,0,1,1,0
8,4,567.22,0,1,1,1,1,0,0
4,0,80.15,0,1,0,0,1,0,0
2,2,276.1,0,1,0,1,2,0,0
12,1,123.23,1,0,0,1,2,0,0
10,0,56.96,1,0,0,0,2,0,0
7,1,189.59,1,0,0,1,1,1,0
2,1,134.38,1,0,0,1,1,0,0
4,1,148.8,0,1,1,1,1,0,0
5,1,158.15,0,1,2,0,1,0,0
10,2,236.0,1,0,0,1,1,0,0
10,0,29.99,1,0,0,0,2,0,0
7,0,64.92,1,0,0,1,2,0,0
6,2,217.51,0,1,1,0,1,0,0
2,1,108.73,0,1,1,1,1,1,0
3,2,291.09,0,1,0,0,0,0,0
4,0,71.35,0,1,1,0,2,0,1
5,0,70.14,0,1,0,1,1,0,0
2,2,336.11,1,0,2,0,2,0,0
10,0,74.22,1,0,1,1,1,0,0
9,1,128.86,0,1,0,0,2,0,0
10,1,140.39,0,1,1,1,1,0,0
11,2,341.67,1,0,0,1,2,1,0
10,1,138.93,1,0,1,1,1,1,0
1,0,58.37,0,1,2,1,2,0,0
2,0,39.13,1,0,1,1,2,0,0
5,0,29.99,1,0,0,1,1,0,0
1,4,571.39,1,0,0,1,2,1,0
6,1,174.72,1,0,1,0,1,0,0
8,0,44.94,1,0,1,1,2,0,0
1,1,138.33,0,1,2,1,1,0,0
7,4,574.34,0,1,2,1,0,0,0
5,4,635.68,1,0,1,1,2,1,0
10,0,95.07,0,1,0,0,1,0,0
2,2,270.8,1,1,1,0,1,0,0
11,0,29.99,0,1,1,1,2,1,0
6,5,839.27,0,1,0,1,2,0,1
6,0,29.99,0,1,1,1,2,1,0
9,0,29.99,0,1,2,1,1,0,0
1,4,527.92,1,0,0,1,2,1,0
1,1,167.61,1,0,0,1,1,0,0
5,0,31.78,1,0,1,0,2,0,0
9,1,173.15,0,1,1,0,1,1,1
4,5,854.48,1,0,2,1,1,0,0
10,1,155.95,1,0,0,0,2,0,0
9,0,75.7,0,1,0,0,2,0,0
5,5,764.12,0,1,1,1,1,0,0
1,5,808.44,1,0,1,1,2,0,0
6,3,420.93,0,1,1,0,1,0,0
8,2,212.33,1,0,2,0,1,0,0
10,0,29.99,1,0,1,1,1,0,0
3,5,804.55,1,1,0,1,2,1,0
3,1,107.87,0,1,0,1,2,1,1
4,1,118.26,0,1,0,1,1,0,0
1,1,168.57,0,1,1,0,1,1,0
6,0,58.39,0,1,0,1,1,1,0
1,3,375.11,0,1,1,0,1,1,0
9,0,74.17,0,1,2,0,2,0,0
6,2,259.45,0,1,0,0,1,0,0
7,5,772.78,1,1,1,1,1,0,0
7,2,264.75,0,1,2,0,1,0,0
8,0,29.99,1,0,0,1,1,0,1
2,3,431.87,0,1,0,1,1,1,0
4,5,949.12,1,1,1,1,2,0,0
5,0,44.02,0,1,1,0,2,0,1
2,0,29.99,1,0,0,1,1,0,0
11,0,57.16,1,0,0,1,1,1,0
4,3,361.01,1,0,0,0,1,1,0
8,0,88.88,1,0,0,0,1,0,0
9,2,212.81,0,1,1,0,1,1,0
9,0,98.48,0,1,1,0,2,0,0
7,0,68.13,0,1,0,0,2,1,1
7,2,212.79,1,0,0,0,0,1,0
1,3,460.84,1,1,1,0,1,0,1
5,1,136.34,1,0,1,0,2,0,0
2,4,534.1,0,1,0,1,0,1,0
9,1,193.19,0,1,0,0,1,0,0
5,1,125.16,0,1,1,1,1,1,0
7,0,64.0,1,0,0,1,2,0,0
6,0,74.57,1,0,2,0,1,1,1
7,0,29.99,0,1,2,0,1,1,0
1,5,881.93,1,0,1,1,0,0,0
2,4,584.53,0,1,0,1,1,0,0
1,0,37.17,0,1,2,1,2,0,0
4,1,125.04,1,0,0,1,2,0,0
6,4,538.47,1,0,1,1,1,0,0
2,2,344.01,1,0,1,0,2,0,0
5,0,32.36,0,1,0,1,1,1,0
10,4,623.55,1,0,1,1,2,0,0
10,0,29.99,0,1,0,1,1,0,0
8,2,317.84,0,1,0,0,1,1,1
10,0,29.99,1,0,0,0,2,1,0
8,1,104.87,0,1,0,0,1,1,0
4,2,228.43,0,1,1,0,2,0,0
2,4,561.5,1,0,1,1,1,0,0
2,3,366.47,1,0,0,0,0,0,0
6,0,29.99,1,0,0,0,1,0,0
7,4,687.56,0,1,0,1,2,0,0
7,0,34.5,1,0,1,1,1,0,0
10,1,162.18,0,1,0,1,2,0,0
4,0,29.99,0,1,0,0,2,1,1
5,0,88.52,1,0,0,0,1,1,0
3,1,186.3,1,0,0,1,1,0,0
12,1,144.57,1,0,0,0,2,0,1
4,2,234.06,1,1,1,0,2,0,1
2,0,32.34,0,1,2,1,1,0,1
2,3,350.73,0,1,1,0,2,1,1
1,4,642.42,1,1,0,1,1,0,0
10,0,89.83,1,0,0,1,1,0,0
9,2,291.46,0,1,1,0,2,1,0
6,1,110.79,0,1,1,0,2,0,1
4,2,306.83,1,0,0,0,1,0,0
9,2,208.93,1,0,2,0,1,0,1
1,0,65.07,1,0,1,1,2,1,0
11,1,163.18,1,0,1,1,1,0,0
5,5,916.8,1,0,1,1,2,0,0
2,1,177.72,0,1,1,1,1,0,0
8,4,551.96,1,0,0,1,2,1,0
5,0,29.99,0,1,2,1,2,1,0
6,2,319.73,1,0,1,0,2,1,0
6,1,154.28,0,1,1,0,2,1,0
5,1,119.08,1,0,1,1,1,0,0
3,0,29.99,1,0,0,0,1,0,0
3,0,65.14,1,0,0,0,2,1,1
3,2,210.42,1,0,0,0,2,0,0
2,1,150.04,0,1,2,0,2,1,0
9,0,49.14,1,0,0,0,2,0,0
8,0,93.15,1,0,0,1,1,1,0
1,4,528.43,0,1,0,1,1,1,0
7,2,348.73,0,1,1,0,2,0,0
6,0,49.71,0,1,1,1,2,1,0
3,0,93.57,1,0,0,1,1,0,0
10,4,644.93,1,1,0,1,0,0,0
9,0,29.99,0,1,1,0,2,1,1
8,0,54.39,1,0,0,0,2,0,0
8,0,97.21,1,0,1,0,2,0,0
7,0,35.34,1,0,1,0,2,1,0
5,1,155.27,0,1,0,0,1,1,0
10,3,405.67,1,1,0,0,1,0,0
3,0,77.52,1,0,1,1,1,1,0
5,3,497.17,1,1,1,1,0,1,1
10,0,32.29,0,1,2,0,1,1,0
2,0,39.4,1,0,2,0,2,1,0
6,2,269.99,1,0,2,0,1,0,0
3,0,77.64,1,0,0,0,1,0,0
10,1,102.43,1,0,1,0,1,0,0
2,0,70.6,0,1,0,0,2,0,0
10,1,161.52,0,1,1,0,2,0,1
9,0,53.95,1,0,1,0,1,0,0
10,0,50.8,1,0,1,1,1,0,0
3,0,99.94,0,1,1,0,2,1,0
6,0,29.99,0,1,2,0,1,0,0
6,4,693.86,1,0,0,1,0,0,0
9,0,29.99,1,0,2,1,2,1,0
9,0,29.99,1,0,1,1,2,1,0
5,2,302.23,1,0,2,0,2,0,0
2,2,232.16,1,0,0,1,0,1,0
6,0,30.35,1,0,1,1,1,1,0
9,0,44.39,0,1,0,1,1,0,0
2,2,277.29,1,0,1,1,1,0,0
12,0,29.99,1,0,1,0,1,0,0
6,1,119.68,0,1,0,0,2,0,1
1,1,146.12,0,1,0,1,1,0,1
3,0,89.94,1,0,1,0,2,1,1
5,0,55.19,0,1,1,0,2,0,0
4,3,498.04,0,1,0,1,1,0,1
12,0,29.99,1,0,1,1,1,0,0
3,2,237.01,1,1,0,1,2,0,1
9,4,602.01,1,1,1,1,1,0,0
8,1,117.09,0,1,1,0,1,1,1
2,1,156.48,1,0,0,0,2,0,0
6,0,29.99,1,0,2,1,2,1,0
5,1,137.19,1,0,0,1,1,0,0
2,2,225.41,0,1,0,0,1,0,1
5,0,29.99,0,1,0,1,2,1,0
1,3,395.83,0,1,0,0,1,0,1
7,1,110.79,0,1,0,0,2,1,0
1,6,1202.63,0,1,0,1,0,0,1
7,0,29.99,0,1,0,1,2,1,0
8,2,317.37,0,1,1,0,1,0,0
8,0,41.95,0,1,0,1,1,0,0
7,2,342.88,0,1,1,0,0,1,0
11,2,224.92,1,0,1,0,2,0,0
2,2,248.3,1,0,0,0,0,0,0
6,2,288.5,1,1,0,0,2,0,1
2,4,509.99,1,0,1,1,1,0,0
9,1,192.96,0,1,0,1,1,1,0
12,5,791.87,1,0,0,1,1,1,0
3,0,65.97,0,1,1,0,2,0,0
10,0,94.08,1,0,0,0,2,0,0
4,1,125.54,1,0,0,0,1,1,0
9,2,318.22,0,1,0,1,1,1,0
10,0,29.99,0,1,2,1,1,0,0
10,2,344.8,0,1,1,0,1,0,0
8,3,430.84,1,0,0,0,2,1,0
10,0,65.99,0,1,1,0,2,0,0
4,4,707.25,1,1,1,1,2,0,0
10,0,29.99,0,1,1,0,1,0,0
8,2,329.04,1,0,1,0,1,0,0
7,0,29.99,0,1,0,1,1,0,0
3,4,707.31,1,0,1,1,2,0,1
7,1,114.5,0,1,1,1,1,0,0
2,0,42.82,1,0,0,1,1,0,0
2,6,1343.18,1,1,2,1,1,0,0
10,1,117.0,0,1,0,1,2,0,0
11,0,82.24,1,0,1,0,1,1,0
9,1,115.32,1,0,0,0,2,1,0
7,0,98.32,1,0,1,1,1,0,0
12,3,423.61,1,0,2,0,0,1,0
11,0,29.99,0,1,0,0,2,1,1
8,0,80.83,0,1,0,1,2,0,0
1,1,120.97,0,1,1,1,2,0,0
10,3,364.89,1,1,0,0,2,1,0
1,0,33.23,1,0,1,1,1,0,0
7,4,584.11,1,1,1,1,2,0,0
1,5,887.4,1,1,0,1,2,0,1
12,1,132.98,1,0,2,0,2,1,0
3,6,1332.33,1,0,1,1,2,1,0
9,2,281.56,0,1,0,0,1,0,0
2,2,257.56,0,1,2,0,2,0,0
2,4,693.98,0,1,2,1,2,0,1
9,3,386.59,0,1,2,1,1,0,1
2,5,878.82,1,1,0,1,0,0,1
8,2,224.2,1,0,0,0,2,0,0
4,2,241.9,1,1,2,0,0,0,0
9,0,55.16,0,1,2,0,2,0,0
10,0,74.92,0,1,0,1,2,0,0
7,2,336.81,0,1,1,0,2,0,0
9,0,88.98,1,0,1,0,2,0,1
9,2,226.86,1,1,0,0,0,0,0
3,1,153.96,1,0,1,0,1,0,0
1,0,88.45,0,1,0,0,1,1,0
1,0,29.99,0,1,1,0,2,0,0
1,0,29.99,1,0,0,1,1,0,1
3,6,1694.68,1,1,2,1,0,0,1
7,4,663.8,1,1,1,1,2,1,0
10,0,52.86,0,1,1,0,2,0,0
12,0,72.26,1,0,0,1,2,0,0
1,4,532.98,1,0,0,1,1,1,0
2,2,269.14,0,1,0,0,1,0,0
4,0,52.24,1,0,0,1,1,0,0
3,4,542.88,1,0,0,1,0,0,1
8,2,346.85,1,0,1,0,0,1,0
1,0,29.99,0,1,1,0,1,1,0
1,6,1149.71,1,1,1,1,0,1,0
1,0,29.99,0,1,2,1,2,1,0
2,1,135.98,1,0,1,0,2,0,1
10,1,146.49,0,1,1,1,1,1,0
10,1,107.2,0,1,2,1,1,1,0
10,2,253.2,1,1,1,0,2,1,1
6,0,53.67,0,1,0,0,2,0,0
5,1,183.53,1,0,1,1,2,0,0
1,0,30.9,0,1,1,0,2,1,0
10,1,184.64,1,0,1,0,1,1,0
2,2,301.33,0,1,0,0,1,1,0
9,0,98.35,1,0,0,0,2,1,0
11,1,194.74,0,1,1,1,2,1,0
2,6,1725.87,0,1,0,1,1,0,0
2,3,417.13,1,0,0,0,0,0,0
7,0,29.99,0,1,1,1,2,0,0
1,1,156.16,0,1,0,0,2,1,1
10,2,204.81,1,0,0,0,1,0,0
4,5,770.52,1,0,0,1,2,0,1
9,2,287.48,0,1,0,0,1,0,0
10,1,138.06,1,0,0,0,2,1,0
10,1,136.7,0,1,0,0,1,1,0
5,2,241.67,1,1,0,1,2,0,0
1,1,183.75,0,1,0,0,2,0,0
2,1,156.2,0,1,1,0,2,0,0
2,0,89.22,1,0,0,1,2,0,0
3,2,253.07,0,1,1,1,1,1,0
6,4,562.97,0,1,0,1,2,0,1
2,2,287.06,1,0,1,1,0,0,0
1,0,61.53,0,1,0,0,1,1,0
2,3,394.58,1,0,2,0,0,0,0
9,4,717.66,1,1,0,1,0,0,0
1,0,72.98,0,1,0,0,2,0,0
2,4,553.47,1,1,0,1,2,1,1
11,1,154.05,1,0,2,1,2,0,0
4,0,57.84,1,0,0,1,1,0,0
10,2,203.24,1,1,2,0,1,0,0
5,4,520.15,0,1,0,1,0,0,0
1,0,96.57,0,1,1,1,2,0,0
10,0,30.17,1,0,0,1,1,0,0
11,1,191.45,0,1,0,0,2,0,0
12,2,342.71,1,1,0,0,1,1,0
2,5,809.67,1,0,0,1,1,1,1
1,1,149.7,1,0,1,1,1,1,0
3,1,146.37,0,1,1,1,2,0,0
1,4,596.86,1,1,2,1,0,0,1
6,3,449.77,0,1,0,0,0,0,0
12,4,517.93,0,1,1,1,0,0,0
6,0,66.54,0,1,2,1,2,0,0
8,1,117.19,1,0,2,1,1,0,0
5,3,449.96,1,0,1,0,1,0,0
2,2,347.67,1,0,0,0,1,0,0
3,2,273.57,1,0,1,0,1,1,0
1,3,395.19,1,0,2,1,1,0,0
9,0,29.99,0,1,1,1,2,1,1
3,2,264.94,0,1,2,0,2,1,1
12,0,29.99,0,1,2,1,1,0,0
6,0,29.99,0,1,0,0,1,0,1
4,2,324.42,1,1,1,1,2,0,0
10,0,51.14,0,1,0,0,2,0,0
3,3,456.64,1,1,0,0,2,0,0
2,4,551.98,1,1,0,1,0,0,0
3,1,156.18,1,0,0,0,2,0,0
10,2,311.35,0,1,1,0,1,1,0
6,2,283.38,1,0,0,0,0,1,0
9,3,454.85,0,1,1,0,0,0,0
1,6,1041.21,1,1,1,1,0,0,0
6,3,372.89,0,1,2,0,1,1,0
9,1,199.09,1,0,1,0,2,0,1
1,4,732.19,1,1,2,1,0,0,1
10,0,58.73,0,1,1,1,1,0,0
4,1,130.84,0,1,0,0,2,0,0
3,1,100.64,0,1,1,0,2,1,0
3,4,692.84,1,1,2,1,1,0,0
5,1,192.89,1,0,1,0,2,0,0
6,2,344.38,1,0,0,1,2,1,0
8,0,36.29,0,1,1,1,2,1,0
4,2,300.15,1,0,0,0,2,0,0
12,2,226.01,1,0,1,0,1,1,0
5,0,29.99,1,0,1,0,2,1,0
6,0,29.99,0,1,0,0,1,0,1
7,4,586.55,0,1,1,1,0,0,0
12,0,29.99,0,1,1,1,2,1,0
3,1,186.87,1,0,1,0,2,0,0
1,1,174.06,0,1,1,1,2,0,0
2,2,203.95,1,0,0,1,1,0,1
9,4,524.0,0,1,0,1,1,0,0
10,1,107.17,0,1,2,1,2,1,0
3,2,250.76,0,1,0,0,2,0,0
5,0,29.99,1,0,0,1,2,1,0
2,0,29.99,1,0,1,1,2,0,0
9,2,267.36,1,0,1,0,0,1,0
5,3,423.12,0,1,0,0,0,0,1
3,3,462.03,0,1,0,0,1,0,1
12,0,52.06,1,0,1,1,1,1,0
